filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
100. Giuseppe Verdi - Nabucco.wav,0.29271042,0.0877218,0.046025157,0.0014022124,1259.8250508360627,55073.32511267232,1314.7406976472414,36107.24821717584,2378.8772819211977,287907.2094379036,0.0693302686000387,0.0003145233444110885,1.3881165e-06,0.0022150434,2.238636e-06,0.00034251847,135.99917763157896,-258.79834,5399.848,159.90575,238.27914,-40.990726,726.13086,13.107918,104.92479,-15.938519,228.69278,-23.580881,78.28706,4.6396785,114.2488,-1.5312082,94.50393,-18.142733,72.763145,-8.0007105,51.605274,-8.007614,71.83668,-2.0036643,69.858665,-2.583803,34.53189,-0.9717122,51.83812,-0.91277057,51.759167,-4.627275,49.205914,-6.389099,36.78225,-0.55591464,31.134058,-0.87658316,44.484253,-2.4939218,49.998672,classical
"11  Gluck - Orfeo ed Euridice, Act II; Dance of the Blessed Spirits.flac",0.22442627,0.08440336,0.0423634,0.0005631732,1212.0858350463461,55311.37122000779,1577.272158904749,53305.331556508114,2113.695552105505,357144.9437598246,0.06594140020317338,0.0004210359586591325,-0.004189802,0.0021467528,-9.7048665e-05,3.1385196e-05,143.5546875,-300.3177,4578.969,145.86673,423.17578,-11.675956,91.66442,18.17244,84.72888,-5.2669683,127.438515,0.6261112,97.421974,-2.9965086,114.0563,-1.429263,68.34652,-5.1399736,117.98204,-3.3023868,71.74083,-5.1059427,85.50147,-2.9952366,148.19627,-9.810697,134.67543,-6.575784,90.32028,-6.194067,91.51517,0.96444076,104.626854,1.4675226,88.63624,7.668997,81.50202,-2.17251,130.37096,-5.207676,131.63914,classical
"11  Grieg - Peer Gynt Suite No. 1, Op. 46; IV. In the Hall of the Mountain King.flac",0.286736,0.08667644,0.02178263,0.00011647142,831.1263768862507,30790.620834789766,1087.9379581500984,25628.620561597905,1437.7496394579625,124117.27305234465,0.05034436677631579,0.000439486947260871,7.6823945e-08,0.00037529084,-1.6447146e-05,5.8878257e-05,123.046875,-391.8612,2091.4744,195.03531,247.4034,-8.444666,248.1362,17.516228,103.99814,11.784085,91.64825,2.7048986,57.8415,1.5501994,76.14347,-4.5008173,102.69074,-4.397245,84.434586,-1.9009192,87.35161,-3.349997,100.947205,1.8510115,78.05347,3.7737722,85.89539,2.1482148,84.823944,0.1190405,53.691223,0.16921864,41.978317,0.4222526,56.12806,1.9524734,59.027046,4.5772767,69.52172,2.765505,105.06287,classical
"11  Liszt - Liebestraume, S541-R211; No. 3. Nocturne in A flat major.flac",0.26331052,0.082320996,0.093513586,0.0007198232,989.7085310021438,45334.79014361895,1000.3877088868569,42576.44882275509,1600.106991038603,104084.1559531139,0.07219873198045666,0.0006428437985037848,-1.2901546e-06,0.0077330596,-6.5942964e-05,0.00032885693,75.99954044117646,-223.27196,1577.6289,198.09085,330.46017,-40.795845,223.77428,10.775931,216.004,-6.8297462,103.88038,-2.9867175,114.31461,-9.270032,74.28441,-12.08377,81.87937,-11.800717,70.52243,-6.4940953,96.103424,-11.652211,77.4622,-18.340591,74.48862,-8.5632105,63.98635,-6.058032,50.518658,-7.5670433,37.972126,-2.6304529,34.287624,-4.489551,37.62428,-0.29873672,54.63978,2.202192,75.6662,-5.964064,68.47565,classical
"11  Mozart - Ave verum corpus, K. 618.flac",0.30823258,0.08536007,0.06496508,0.00089623575,1230.0244681722072,67739.87016113555,1522.0622616751514,58954.89176918154,2307.127715781008,436563.8182867828,0.05870788385255418,0.000313291499612636,-6.055931e-08,0.0039681825,-1.4619506e-05,0.00020735666,143.5546875,-234.80641,5647.4746,151.64607,262.26254,-17.918968,228.97607,20.130112,106.38649,-17.843336,317.89005,-19.89514,89.74362,-5.881061,60.143063,-4.7003837,41.864586,-20.788763,77.93411,-8.619538,49.32217,-19.806679,72.13446,-5.8354573,61.40631,-11.126576,58.629517,-4.671836,70.05211,-2.719529,62.692627,-2.769129,50.787804,-5.4006667,40.39563,-7.3015585,49.195107,-10.689203,86.08617,-2.714238,35.564342,classical
"11  Mozart - Violin Concerto No. 3 in G major, K. 216; II. Adagio.flac",0.19201061,0.08291719,0.03110177,0.00027186907,1830.5915425026128,361305.80082245386,1769.8819050877958,107358.03445906121,3405.8627385473105,1376788.9924958565,0.10804280850909442,0.002780473572401228,-9.106519e-07,0.0011888776,-1.4758657e-05,7.953364e-06,172.265625,-344.17215,1165.157,110.199936,932.7258,-19.767403,205.57115,9.912458,103.32418,-26.323507,77.464554,-12.749512,113.438156,-10.97636,134.28836,-5.1704893,144.28027,-13.383393,170.67175,-7.824513,167.45738,-11.950817,198.18773,-8.628472,297.73053,-9.332187,194.06656,-6.072765,192.9238,0.57882404,173.77055,0.545385,186.3967,-4.9870963,101.18483,7.163386,154.91188,1.9235934,258.13022,-4.5140147,327.34012,classical
"11  Puccini - Madama Butterfly, Act II; Un bel di, vedremo.flac",0.23868015,0.09590563,0.01812111,0.00017740967,1694.610776551429,347885.0375481529,1707.2651959011473,261092.38657592426,3085.956339644205,1974339.4119044037,0.0900168404121517,0.0011745901011761585,-2.6054884e-05,0.00038968326,-3.0388588e-05,4.1105675e-05,123.046875,-411.65237,4074.798,114.49029,763.9213,-40.292793,568.83685,2.1285627,447.1709,-6.5452037,320.6787,-19.552847,191.64055,10.504406,341.90262,-1.773502,87.22802,-28.784927,232.99712,-11.191699,123.68485,-22.700212,93.03464,-7.554825,105.78415,7.4648075,234.3698,7.2259216,357.62915,9.317014,271.3368,1.8982852,183.65695,-6.47135,299.945,3.8068879,370.7833,6.261076,266.84894,6.399878,324.92218,classical
"11  Vivaldi - The 4 Seasons; Violin Concerto in F minor, Op. 8, No. 4, RV 297, ''L'inverno'' (Winter)- II. Largo.flac",0.20668289,0.082227275,0.029936528,0.00019540585,1961.1243510833249,107386.79977766376,1980.2564967198514,60044.68025544844,3707.0192508284154,361937.1319153482,0.11475025094330496,0.0014478505038526312,-0.003071229,0.001033336,-8.772629e-05,9.489246e-06,129.19921875,-290.0826,1523.8013,97.67365,363.89896,-18.257032,109.83804,35.076546,69.7785,-3.336582,48.701584,-5.9736295,31.65362,-6.9034033,44.995094,-1.956396,45.344223,-10.790411,119.25943,-0.8309441,135.76233,-7.5109267,78.17932,-0.5745252,157.35175,2.9767284,201.31775,3.2795947,93.09368,0.9819659,162.27206,0.11954175,152.30406,-5.3966923,80.94734,5.355182,76.016426,-0.7029327,112.73255,-1.6007093,100.722404,classical
"12  Bizet - Les pecheurs de perles, Act I; Au fond du temple saint.flac",0.2588403,0.084273614,0.06007379,0.0023410541,1202.9631537470632,190145.79501172583,1473.4885909857423,114705.7724640162,2219.1949141652963,815245.2702697379,0.06693345769640092,0.0012465229692657834,-0.001499486,0.005344715,-0.000725588,0.00011027271,184.5703125,-295.9117,13961.3545,142.65376,1086.0901,-6.166946,1055.3993,34.65529,168.94662,5.9584885,159.81947,-4.82523,141.9637,0.48617262,72.9387,8.046797,100.21041,-7.822015,199.9107,-2.6736257,130.24551,-3.3423188,160.23657,-4.1654882,134.99023,-8.300965,169.95496,1.5989102,71.49461,-2.3088684,69.32507,-1.1156969,54.07673,0.5679154,56.092964,0.31012776,56.76267,-4.356929,43.67733,-3.5026112,90.04264,classical
"12  Chopin - Piano Concerto No. 2 in F minor, Op. 21; II. Larghetto.flac",0.25518653,0.08836118,0.037670027,0.00039778766,901.8949413910565,33036.08056053076,1236.7043653684468,30375.02801496659,1600.265323414522,98544.70565424599,0.04238712086397059,0.00058675767825701,0.015881585,0.0013408794,9.774844e-05,4.5333352e-05,143.5546875,-328.2797,3702.076,174.20895,253.9337,-21.759094,129.02821,17.418503,115.30547,-0.08694581,193.3341,-2.573841,48.64613,1.4762117,83.33067,-3.0899534,67.08589,-4.102578,60.036926,-1.8098938,38.119717,-7.061082,57.310673,0.7638682,106.61971,2.344261,93.840416,3.5883963,59.93204,2.321352,56.148426,2.780386,82.13064,-0.6914946,76.44445,-3.209085,91.202866,-4.6640477,75.7921,-5.46182,47.71855,classical
"12  Grieg - 2 Elegaic Melodies, Op. 34; II. Våren (Last Spring).flac",0.24887656,0.08686668,0.017295057,0.00014649834,2057.0632938262843,434085.599425082,1717.9291639155565,69358.86126069567,3527.9620002297793,1022361.3010825594,0.12843270788989938,0.0031287636592209926,-6.0664695e-07,0.0004271715,-1.5566224e-05,2.3065818e-06,103.359375,-366.25485,3031.6653,87.20034,1973.6743,-51.85858,437.03357,20.727085,116.704155,-18.680592,217.03485,-9.553717,33.410458,-3.7543921,84.281784,8.691224,155.84692,1.3775638,152.45584,0.010005608,121.35394,-5.0820656,96.94868,3.7475896,159.59866,6.27869,290.469,3.8924966,224.13623,2.3687203,137.98009,5.0821667,79.50759,-0.39736533,86.19038,3.2232277,96.00349,-4.9141273,227.11092,-1.2503155,146.0754,classical
"12  Mozart - Piano Sonata No. 11 in A major, K. 331; III. Alla Turca; Allegretto.flac",0.2101029,0.083922364,0.06856968,0.0020402416,867.9012319171679,25062.17459687906,877.3043716318582,37275.659292633645,1404.9248379450464,112841.99142681666,0.059358295641447366,0.0002541470837472646,4.1864587e-07,0.0042482875,-2.4447196e-05,0.00096450956,129.19921875,-293.37793,6055.9644,184.34283,254.03485,-17.654673,657.7049,0.15629308,385.66995,-2.557309,102.72852,-9.123429,91.1129,-6.028648,110.161476,-5.559289,112.60175,-11.463613,142.10054,-10.633513,106.31543,-12.808509,103.28356,-10.416149,125.02377,-1.2503914,110.94364,-1.0124974,92.302574,-3.2059932,84.867584,-2.7940032,62.75065,-6.061298,66.10501,-8.415802,72.39429,-7.2632675,80.18477,-8.047682,105.014984,classical
12  Pachelbel - Canon in D major.flac,0.29300743,0.08420463,0.02657957,5.8079582e-05,1553.887138181223,53498.09418168888,1794.458402255375,46786.46807955188,3095.8812796294505,207863.9922532642,0.07708381204044118,0.0006150842022318329,-0.00346097,0.00067974644,-7.386303e-05,1.0426918e-05,95.703125,-286.446,312.95804,123.35901,250.29988,-24.860966,134.37962,36.955997,75.136665,-4.0235424,45.441765,-5.8983955,39.67745,-8.9422865,37.50522,0.81946903,38.057487,-6.239179,30.93698,-5.904949,47.28107,-9.407151,53.873585,1.5976362,49.889675,-3.254607,78.20671,-6.570864,78.85634,-5.790488,61.75075,0.5733449,59.511223,-7.6657677,66.8759,-0.21632522,58.59218,-6.873946,55.836445,-2.7508512,50.869045,classical
"12  Wagner - Lohengrin, Act III; Treulich gefuhrt ziehet dahin, ''Bridal Chorus''.flac",0.24145202,0.086779,0.03368399,0.0004645818,1615.646668150346,169165.4564885733,1629.5680869513878,82617.17706023392,3018.431747956173,746003.4838440443,0.0864938080495356,0.0010285884829498702,-2.3067698e-06,0.0013658475,-1.4167699e-05,4.4509103e-05,143.5546875,-321.50494,6077.5967,114.76457,783.09235,-38.769592,577.0802,17.791143,181.3204,-21.129034,279.79544,-23.066942,257.06104,-14.558399,323.617,-23.956184,171.10612,-28.580214,243.03873,-0.723383,175.49457,-4.996572,158.03314,1.7979684,171.88144,-1.1924818,218.39217,-4.7091355,126.022224,-6.0234523,98.82686,-3.6946957,80.40291,5.029296,114.6808,13.242937,134.1488,6.815037,84.98629,1.9868342,104.881615,classical
"13  Beethoven - Romance No. 2 in G major, Op. 50.flac",0.25956213,0.08291908,0.051314004,0.0005167228,1271.6087605633184,36553.30481412288,1383.1590868374235,29827.17139649867,2366.2773581112133,200669.0511421764,0.06839225461977554,0.00021357823112816765,-0.001554066,0.0028497267,-0.00019311848,4.0493083e-05,172.265625,-256.32407,2638.8145,153.98189,362.65475,-39.00788,95.04049,24.644281,166.81987,-17.98966,78.66233,-8.509101,58.663296,-14.814458,42.757732,-13.563078,74.208824,-17.753689,84.44753,-9.620451,49.20792,-12.652454,56.33607,-5.441602,53.78562,-8.074064,46.340775,-3.699162,32.851265,-0.9380104,42.871178,0.82950217,69.978065,-3.880481,59.597378,-5.0836873,57.231644,-5.079434,50.732937,-2.9517522,96.3482,classical
"13  Rossini - Il barbiere di Siviglia (The Barber of Seville), Act I; Largo al factotum.flac",0.29777676,0.09684739,0.03637445,0.0012791321,1528.6858890404897,216435.38839208536,1445.14004181626,93191.41833267342,2611.200877092202,612144.1704846257,0.0868176912006579,0.001987182811881114,-4.991695e-06,0.001936572,-3.224754e-05,0.00024693337,80.74951171875,-327.58572,7295.492,127.974625,1204.4053,-51.14105,1386.5343,1.382175,168.26175,15.079455,371.43243,-20.767159,373.0378,-10.931895,153.07518,7.829691,189.69836,-23.25537,212.06743,-10.981574,107.452545,1.0315332,144.24847,1.4897497,90.20739,-3.3387103,99.30777,-7.5763526,90.613,-2.6742313,125.38949,-2.804968,66.80894,-1.2072428,114.26916,-2.6034565,379.7732,-0.21673734,225.34036,-0.93345493,105.39688,classical
"13  Schumann - Piano Concerto in A minor, Op. 54; I. Allegro affettuoso.flac",0.26124156,0.08426555,0.082699664,0.0013203161,988.5420478040583,17735.64382137193,1118.053153257461,21405.438475390343,1685.8648058061628,76662.23807339933,0.062217688781927245,0.00016310951371849213,-3.7463935e-06,0.006685048,-8.615118e-05,0.00026743152,107.666015625,-241.12471,5750.6836,183.87552,339.49594,-29.372768,388.18915,20.738375,100.145874,-9.111276,64.2928,-4.446649,54.04396,-14.206817,67.17743,-12.747345,58.397125,-11.833375,65.48277,-9.202848,56.085514,-11.6119795,55.29159,-10.609344,99.52255,-5.539264,51.678925,-4.600561,57.214626,-4.5364623,56.12401,-0.1504801,78.619415,-1.7387861,51.364307,-1.9946291,73.389824,-4.0506916,85.601494,-4.234651,94.80718,classical
13  Smetana - Ma vlast (My Fatherland); No. 2. Vltava (Moldau).flac,0.2756095,0.082568415,0.013611294,1.8996903e-05,1193.2977518266855,54387.66743392797,1593.7515852193662,55700.998315170786,2060.479207230795,443340.43966526364,0.05281184996613777,0.00013742403956578183,-1.0577577e-06,0.00018528942,-1.4978508e-05,2.318818e-06,117.45383522727273,-397.7335,734.8861,150.77907,338.89944,-7.4083476,62.461796,8.497145,50.64538,-16.154596,52.299892,0.79176086,39.694508,-13.452081,30.46732,-16.026453,41.994644,-19.284328,54.71182,-10.278485,70.48063,-10.95557,75.669685,-9.185855,63.674053,-9.7350025,44.619625,-7.928382,54.20261,-6.0990524,62.058956,-5.8463125,49.94855,-11.668424,36.15015,-6.5721807,44.449703,-5.4070835,39.668602,-2.0268478,71.03046,classical
"13  Verdi - Nabucco, Act III; Va, pensiero, ''Chorus of the Hebrew Slaves''.flac",0.2569615,0.08176685,0.044236206,0.0013236342,1306.2331300774651,81666.75805851506,1408.5385369495868,41657.849295584354,2487.9932887782993,366458.6100114417,0.06624222982778638,0.00036851212218492227,4.877869e-07,0.0024610085,-1.42475155e-05,0.00018624759,117.45383522727273,-267.24313,6941.2827,147.27849,270.21344,-37.413895,737.31647,19.821533,104.88345,-11.766975,203.72238,-22.100267,74.9233,-7.538724,80.73426,-6.2297983,99.26749,-21.162907,92.46962,-12.360423,48.948082,-10.225302,56.370792,-4.935746,51.141037,-5.062417,27.617641,-3.2834942,41.309402,-3.812803,35.457554,-8.850358,36.05748,-8.852126,33.543633,-4.4432063,28.130745,-5.2077765,34.044563,-3.8628771,42.26411,classical
"14  Verdi - Aida, Act II; Triumph March - Gloria all'Egitto.flac",0.27417666,0.08360325,0.041845243,0.00027499354,2125.5674113181176,205416.36974338623,1924.1338383053667,136583.47652900955,3938.5261842709947,1027128.5795393349,0.14117148195626936,0.0009678738117149461,2.9915472e-07,0.0018076167,-4.8101006e-06,3.9997536e-05,107.666015625,-227.86185,3858.4165,95.02263,1043.5212,-38.168797,398.4035,7.4479814,131.92918,-14.958622,71.906624,-3.0755286,59.68669,-18.048176,44.538986,-3.9983492,46.8779,-18.184742,31.931011,-6.6480412,42.500305,-11.904383,42.752213,-5.6462283,56.440777,-11.740081,45.723946,-2.1027052,84.49336,-4.4973,75.16611,2.755821,56.612167,-2.7264462,98.74386,-2.848629,85.17157,-11.475956,72.14945,-5.934808,79.84128,classical
"15  Verdi - Rigoletto, Act III; La donna e mobile.flac",0.26171526,0.091027685,0.039609335,0.0007227032,1695.3832915776504,98535.88078884078,1511.4082147890267,83941.1089505501,2881.640908444998,363014.35444322985,0.11407225050793343,0.0015347805563508104,-1.6023017e-05,0.0016409924,-5.2653922e-05,0.00020095617,135.99917763157896,-290.5688,9168.206,126.50831,521.2579,-53.2008,1251.0054,20.25774,181.7334,3.4496772,410.7156,-18.57769,263.20615,-14.25053,127.921364,0.99185085,132.85384,-23.346123,218.51096,-8.194466,96.71856,-4.003156,185.73814,-2.5606194,85.00854,-7.7000155,135.83975,0.2940398,79.06361,-3.6333363,78.68906,-4.916844,56.826878,-3.1660998,94.757576,-1.6413367,125.25783,-1.8906211,145.86395,4.792281,158.74644,classical
"16  Puccini - La Boheme, Act I; Si. Mi chiamo Mimi.flac",0.24525434,0.098219566,0.0141209625,0.00021058801,1765.5199962715933,886269.3822000349,1915.8916557641755,379549.0075601134,3331.5715211094716,3261567.511139583,0.08420999721845976,0.003694154740420817,-0.0026722935,0.00027657795,-8.74353e-06,5.6490484e-05,135.99917763157896,-466.36304,10267.801,86.31225,1714.781,-11.987889,1503.6444,15.318474,481.06085,3.4554467,309.92557,-23.675484,503.27487,2.261035,179.9001,-6.378559,123.830086,-16.977198,241.67497,-2.2364037,75.68652,-8.059354,147.45525,-2.140802,231.44594,9.006797,412.62152,14.174642,479.79645,4.805862,443.37494,4.9353995,504.69397,4.602347,338.8962,2.1738377,249.60226,0.4463572,203.8077,-3.4259155,130.61855,classical
